Id;y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70;x71;x72;x73;x74;x75;x76;x77;x78;x79;x80;x81;x82;x83;x84;x85;x86;x87;x88;x89;x90;x91;x92;x93;x94;x95;x96;x97;x98;x99;x100
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.914063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.636719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.992188;0.902344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.699219;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0117188;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.769531;0.886719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.496094;0.316406;0.0;0.0;0.0;0.0;0.03125;0.941406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.542969;0.761719;0.507813;0.988281;0.0;0.0;0.0;0.0117188;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.746094;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.996094;0.0;0.996094;0.0;0.996094;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.578125;0.484375;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0507813;0.550781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.988281;0.0;0.0;0.0;0.0;0.0;0.992188;0.980469;0.0;0.0;0.0;0.0;0.0;0.84375;0.0;0.761719;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.910156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.410156;0.0;0.0;0.0;0.0;0.164063;0.246094;0.707031;0.0;0.574219;0.0;0.0;0.0;0.988281;0.0;0.0;0.90625;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.4375;0.0;0.0;0.0;0.859375;0.0;0.0;0.4375;0.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046875;0.476563;0.183594;0.0;0.871094;0.0;0.0;0.0;0.984375;0.0;0.0;0.75;0.144531;0.988281;0.660156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.984375;0.0;0.0;0.0;0.359375;0.0;0.988281;0.0;0.0;0.0;0.242188;0.0;0.839844;0.984375;0.0;0.988281;0.984375;0.0;0.0;0.0;0.441406;0.0;0.984375;0.0;0.0;0.511719;0.0;0.0;0.0;0.394531;0.0;0.0;0.0;0.0;0.984375;0.984375;0.984375;0.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.914063;0.0;0.0;0.0;0.0;0.546875;0.0;0.335938;0.0;0.0;0.0390625;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.695313;0.0;0.945313;0.0351563;0.0;0.0;0.0;0.0;0.328125;0.0;0.984375;0.0;0.78125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.613281;0.0;0.0;0.328125;0.0;0.0;0.742188;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.984375;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.878906;0.890625;0.988281;0.0;0.0;0.0;0.0;0.0;0.0390625;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.664063;0.0;0.0;0.0;0.992188;0.0;0.0;0.34375;0.0742188;0.0;0.738281;0.0;0.0;0.0;0.0;0.0;0.0;0.835938;0.765625;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.160156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0664063;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.183594;0.0;0.0;0.0;0.964844;0.0;0.988281;0.972656;0.0;0.0;0.988281;0.0;0.0;0.0;0.0234375;0.0;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.964844;0.0;0.0;0.0;0.0;0.0;0.84375;0.0;0.0;0.0;0.0;0.699219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.707031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.632813;0.0;0.0;0.773438;0.0;0.789063;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.09375;0.0;0.535156;0.0;0.0;0.128906;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.488281;0.988281;0.484375;0.707031;0.0;0.0;0.0;0.0;0.0;0.0;0.339844;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.996094;0.996094;0.0;0.0;0.0;0.113281;0.0;0.0;0.0;0.0;0.0;0.113281;0.0;0.0;0.996094;0.0;0.996094;0.445313;0.0;0.0;0.0;0.0;0.996094;0.0;0.773438;0.0;0.996094;0.0;0.0;0.0;0.0;0.222656;0.0;0.0;0.0;0.996094;0.113281;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.773438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.664063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.113281;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.996094;0.445313;0.996094;0.0;0.0;0.0;0.0;0.0;0.773438;0.0;0.445313;0.996094;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.992188;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.824219;0.992188;0.0;0.929688;0.0;0.0;0.0;0.992188;0.0;0.835938;0.0;0.992188;0.96875;0.765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.992188;0.0;0.0;0.0;0.246094;0.0;0.988281;0.0;0.0;0.0;0.167969;0.0;0.0;0.992188;0.0;0.0;0.992188;0.0;0.0;0.0;0.972656;0.0;0.289063;0.0;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.0;0.0;0.0;0.992188;0.0;0.015625;0.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.984375;0.0;0.0;0.0;0.0;0.808594;0.0;0.0;0.0;0.0;0.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.953125;0.898438;0.0;0.0;0.8125;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.644531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.953125;0.175781;0.0;0.0;0.0;0.0;0.132813;0.875;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.898438;0.0;0.898438;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0664063;0.0;0.988281;0.984375;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.996094;0.0;0.0;0.0;0.0;0.746094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.996094;0.25;0.0;0.0;0.0;0.0;0.746094;0.746094;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.996094;0.996094;0.25;0.0;0.0;0.0;0.996094;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.585938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.242188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.078125;0.0;0.992188;0.0;0.0;0.0;0.992188;0.0;0.0;0.507813;0.535156;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.820313;0.0;0.0;0.0;0.0;0.0;0.304688;0.0;0.0;0.0;0.0;0.0;0.0742188;0.722656;0.0;0.851563;0.328125;0.0;0.0;0.0;0.0;0.0;0.992188;0.0;0.0;0.0;0.0;0.0;0.0;0.601563;0.0;0.0;0.0;0.0;0.222656;0.371094;0.992188;0.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0507813;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.746094;0.0;0.0;0.5;0.996094;0.0;0.0;0.0;0.0;0.996094;0.996094;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.996094;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.996094;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.996094;0.25;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.984375;0.0;0.0;0.421875;0.847656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.984375;0.421875;0.0;0.0;0.0;0.984375;0.0;0.0;0.984375;0.0;0.0;0.0;0.984375;0.984375;0.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.984375;0.0;0.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.90625;0.0;0.0;0.984375;0.0;0.0;0.0;0.984375;0.0;0.984375;0.0;0.0;0.996094;0.0;0.0;0.0;0.0;0.0;0.421875;0.0;0.0;0.0;0.988281;0.984375;0.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.984375;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.148438;0.0;0.0;0.0;0.0;0.175781;0.0;0.0;0.90625;0.0;0.804688;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.972656;0.0;0.0;0.992188;0.0;0.0;0.0;0.984375;0.0;0.0;0.0;0.0273438;0.976563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00390625;0.0;0.0;0.695313;0.0;0.921875;0.75;0.0;0.0;0.0;0.0;0.148438;0.0;0.0;0.0;0.992188;0.0;0.992188;0.867188;0.0;0.0;0.0;0.0;0.0;0.0;0.0742188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0820313;0.0078125;0.0;0.511719;0.949219;0.0;0.0;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.964844;0.0;0.0;0.988281;0.0;0.0;0.0;0.15625;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.988281;0.578125;0.0;0.0;0.0;0.0;0.855469;0.988281;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.988281;0.0;0.988281;0.398438;0.0;0.0;0.0;0.0;0.0;0.0;0.425781;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.988281;0.0;0.0;0.0;0.988281;0.960938;0.988281;0.527344;0.0;0.0;0.0;0.988281;0.0;0.0;0.988281;0.0;0.0;0.0;0.0;0.0;0.0
